UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,energy_proxy,temp_ratio,actual,predicted
6911,L54090,L,300.8,311.2,1434,45.6,174,0,0,0,0,0,10.399999999999975,65390.4,0.1212543554006968,11377929.6,1.0345744680851063,0,1
2882,M17741,M,300.6,309.6,1588,37.0,50,0,0,0,0,0,9.0,58756.0,0.0314663310258023,2937800.0,1.029940119760479,0,0
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,11.300000000000011,65127.6,0.1432727272727272,12830137.2,1.0376290376290376,0,1
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,10.699999999999989,72274.29999999999,0.1241997439180537,14021214.199999996,1.0359301544660846,0,1
9779,H39192,H,298.7,309.7,1311,54.5,52,0,0,0,0,0,11.0,71449.5,0.0396341463414634,3715374.0,1.0368262470706395,0,1
7081,L54260,L,300.7,310.4,1543,47.3,203,0,0,0,0,0,9.699999999999989,72983.9,0.1314766839378238,14815731.7,1.032258064516129,0,1
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,11.599999999999966,71547.6,0.0397249809014514,3720475.2,1.038589487691284,0,1
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,10.600000000000025,68900.0,0.1322059953881629,11850800.0,1.0355824102047668,0,1
2044,M16903,M,299.2,309.0,1597,30.3,115,0,0,0,0,0,9.800000000000011,48389.1,0.071964956195244,5564746.5,1.0327540106951871,0,0
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,10.5,56698.4,0.1295925183700735,10999489.6,1.0351876675603218,0,1
7998,M22857,M,301.0,312.2,2710,9.7,143,0,0,1,0,0,11.199999999999989,26287.0,0.0527480634452231,3759041.0,1.0372093023255813,1,0
7341,L54520,L,299.7,310.3,1386,46.6,2,0,0,0,0,0,10.600000000000025,64587.6,0.0014419610670511,129175.2,1.0353687020353688,0,0
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,10.899999999999975,65585.59999999999,0.0041870202372644,393513.6,1.0362367021276595,0,0
5016,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,9.100000000000025,49955.6,0.0420454545454545,3696714.4,1.0299440605462324,0,0
3571,H32984,H,301.8,310.6,1441,46.3,100,0,0,0,0,0,8.800000000000011,66718.3,0.0693481276005547,6671830.0,1.0291583830351223,0,0
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,10.199999999999989,67782.40000000001,0.1256140350877193,12133049.6,1.03420523138833,0,1
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,10.0,70184.0,0.0148305084745762,1473864.0,1.033311125916056,0,1
9043,M23902,M,297.3,308.4,1599,32.9,58,0,0,0,0,0,11.099999999999966,52607.1,0.03625,3051211.8,1.0373360242179614,0,0
249,L47428,L,298.0,308.3,1362,56.8,216,0,0,0,1,0,10.300000000000011,77361.59999999999,0.1584739545121056,16710105.599999998,1.0345637583892615,1,1
3927,L51106,L,302.6,311.5,1609,36.0,162,0,0,0,0,0,8.899999999999977,57924.0,0.1006211180124223,9383688.0,1.0294117647058822,0,0
8749,L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,11.199999999999989,54806.4,0.103971119133574,7892121.600000001,1.0376723847965017,0,1
6555,M21414,M,301.4,310.7,1639,29.8,127,0,0,0,0,0,9.300000000000011,48842.2,0.0774390243902439,6202959.4,1.03085600530856,0,0
3304,L50483,L,301.2,310.4,1390,49.9,74,0,0,0,0,0,9.199999999999989,69361.0,0.0531991373112868,5132714.0,1.0305444887118194,0,0
7493,M22352,M,300.3,311.7,1319,51.4,170,0,0,0,0,0,11.399999999999975,67796.59999999999,0.1287878787878787,11525421.999999998,1.0379620379620378,0,1
3990,L51169,L,302.2,311.3,1602,32.8,120,0,0,0,0,0,9.100000000000025,52545.6,0.0748596381784154,6305472.0,1.0301125082726672,0,0
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,10.800000000000011,68401.5,0.0169836956521739,1710037.5,1.0363147276395428,0,0
2885,L50064,L,300.6,309.6,1409,42.4,57,0,0,0,0,0,9.0,59741.6,0.0404255319148936,3405271.2,1.029940119760479,0,0
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,10.699999999999989,66125.7,0.0635658914728682,5422307.399999999,1.0359422237151494,0,0
9233,L56412,L,298.2,309.1,1350,52.0,136,0,0,0,0,0,10.900000000000034,70200.0,0.1006661732050333,9547200.0,1.0365526492287056,0,1
1419,L48598,L,298.8,309.9,1320,47.4,210,0,0,0,0,0,11.099999999999966,62568.0,0.1589704769114307,13139280.0,1.0371485943775098,0,1
3503,M18362,M,301.8,310.9,1346,44.6,142,0,0,0,0,0,9.099999999999966,60031.6,0.1054194506310319,8524487.2,1.0301524188204108,0,0
7703,M22562,M,300.7,311.7,1701,30.8,44,0,0,0,0,0,11.0,52390.8,0.0258519388954171,2305195.2,1.0365813102760226,0,0
4767,M19626,M,303.6,312.0,1645,35.7,81,0,0,0,0,0,8.399999999999977,58726.50000000001,0.0492102065613608,4756846.500000001,1.0276679841897232,0,0
1848,L49027,L,297.8,307.3,1412,50.7,24,0,0,0,0,0,9.5,71588.40000000001,0.0169851380042462,1718121.6,1.031900604432505,0,1
2200,M17059,M,299.8,309.1,1268,58.0,90,0,0,0,0,0,9.300000000000011,73544.0,0.0709219858156028,6618960.0,1.0310206804536357,0,0
8151,M23010,M,299.5,310.7,1424,41.3,101,0,0,0,0,0,11.199999999999989,58811.2,0.0708771929824561,5939931.199999999,1.0373956594323872,0,0
8847,M23706,M,297.4,308.8,1325,62.4,204,1,0,0,1,0,11.400000000000034,82680.0,0.1538461538461538,16866720.0,1.0383322125084062,1,1
979,M15838,M,296.2,306.8,1526,42.3,129,0,0,0,0,0,10.600000000000025,64549.8,0.0844793713163064,8326924.199999999,1.035786630654963,0,0
1482,M16341,M,298.2,309.2,1332,60.2,147,0,0,0,0,0,11.0,80186.40000000001,0.110277569392348,11787400.8,1.0368879946344736,0,1
4637,L51816,L,303.0,311.3,1466,43.0,210,0,0,0,0,0,8.300000000000011,63038.0,0.1431492842535787,13237980.0,1.0273927392739275,0,1
4995,M19854,M,303.5,312.6,1642,29.4,18,0,0,0,0,0,9.100000000000025,48274.8,0.0109555690809494,868946.3999999999,1.0299835255354202,0,0
5818,L52997,L,301.3,311.0,1542,35.1,204,0,0,0,0,0,9.699999999999989,54124.2,0.1322099805573558,11041336.8,1.032193826750747,0,1
4133,M18992,M,301.8,310.3,1409,52.5,26,0,0,0,0,0,8.5,73972.5,0.0184397163120567,1923285.0,1.0281643472498343,0,0
8526,L55705,L,298.3,309.4,1378,52.3,12,0,0,0,0,0,11.099999999999966,72069.4,0.0087019579405366,864832.7999999999,1.0372108615487765,0,1
4867,L52046,L,303.6,312.4,1781,28.7,124,0,0,0,0,0,8.799999999999955,51114.7,0.0695847362514029,6338222.8,1.0289855072463767,0,0
7694,L54873,L,300.6,311.6,1964,21.4,15,0,0,0,0,0,11.0,42029.6,0.0076335877862595,630444.0,1.0365934797072522,0,0
6312,L53491,L,300.9,310.3,1446,44.5,135,0,0,0,0,0,9.400000000000034,64347.0,0.0932964754664823,8686845.0,1.031239614489864,0,0
8325,M23184,M,298.7,309.5,1394,46.0,113,0,0,0,0,0,10.800000000000011,64124.0,0.0810035842293906,7246012.0,1.0361566789420824,0,0
2252,H31665,H,299.1,308.3,1424,43.4,16,0,0,0,0,0,9.199999999999989,61801.6,0.0112280701754385,988825.6,1.030758943497158,0,0
8446,M23305,M,298.6,310.0,1541,36.9,12,0,0,0,0,0,11.399999999999975,56862.9,0.0077821011673151,682354.7999999999,1.0381781647689217,0,0
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,11.0,61567.8,0.0533689126084056,4925424.0,1.0370869858395144,0,0
1085,M15944,M,297.0,307.7,1498,47.1,199,0,0,0,0,0,10.699999999999989,70555.8,0.1327551701134089,14040604.2,1.036026936026936,0,1
8550,L55729,L,298.3,309.3,1558,37.2,73,0,0,0,0,0,11.0,57957.600000000006,0.0468248877485567,4230904.800000001,1.0368756285618506,0,0
1110,L48289,L,296.6,307.5,1557,35.1,60,0,0,0,0,0,10.899999999999975,54650.7,0.0385109114249037,3279042.0000000005,1.0367498314227916,0,0
9257,L56436,L,298.2,309.1,1569,35.2,199,0,0,0,0,0,10.900000000000034,55228.8,0.1267515923566879,10990531.2,1.0365526492287056,0,1
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,10.299999999999956,51570.6,0.0534351145038167,4692924.6,1.0342648037258817,0,0
2491,H31904,H,299.1,308.8,1566,46.6,192,0,0,0,0,0,9.699999999999989,72975.6,0.1225271218889598,14011315.2,1.03243062520896,0,1
6532,H35945,H,301.2,310.7,1656,26.2,64,0,0,0,0,0,9.5,43387.2,0.0386240193120096,2776780.8,1.0315405046480743,0,0
5073,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,8.899999999999977,63782.4,0.0198722498225692,1785907.1999999995,1.0292666885892798,0,0
1977,M16836,M,298.1,307.7,1419,47.4,142,0,0,0,0,0,9.599999999999966,67260.59999999999,0.1,9551005.2,1.0322039584032203,0,1
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,8.399999999999977,55027.8,0.1347826086956521,11941032.6,1.0278330019880717,0,1
6505,M21364,M,301.0,310.1,1681,27.4,212,0,0,0,0,0,9.100000000000025,46059.4,0.1260404280618311,9764592.8,1.0302325581395348,0,0
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,11.300000000000011,71811.0,0.1121372031662269,12207870.0,1.0376165113182425,0,1
3552,L50731,L,301.9,310.9,1799,24.2,54,0,0,0,0,0,9.0,43535.8,0.03,2350933.2,1.0298111957601854,0,0
8113,M22972,M,300.4,311.8,1442,45.1,0,0,0,0,0,0,11.400000000000034,65034.2,0.0,0.0,1.037949400798935,0,0
9244,L56423,L,298.3,308.8,1454,49.0,166,0,0,0,0,0,10.5,71246.0,0.1140893470790378,11826836.0,1.0351994636272208,0,1
1844,L49023,L,297.6,307.1,1496,39.2,12,0,0,0,0,0,9.5,58643.2,0.0080160320641282,703718.4,1.0319220430107527,0,0
9644,L56823,L,299.4,310.4,1509,40.6,175,0,0,0,0,0,11.0,61265.4,0.1158940397350993,10721445.0,1.036740146960588,0,1
3618,L50797,L,301.8,311.0,1529,41.6,12,0,0,0,0,0,9.199999999999989,63606.4,0.0078431372549019,763276.8,1.0304837640821736,0,0
3082,M17941,M,300.0,309.3,1932,21.8,135,0,0,0,0,0,9.300000000000011,42117.6,0.0698396275219865,5685876.0,1.031,0,0
9890,H39303,H,298.8,309.6,1516,40.2,152,0,0,0,0,0,10.800000000000011,60943.2,0.1001977587343441,9263366.4,1.036144578313253,0,1
8766,L55945,L,297.4,308.8,1353,49.4,188,0,0,0,0,0,11.400000000000034,66838.2,0.138847858197932,12565581.6,1.0383322125084062,0,1
3808,M18667,M,302.3,311.0,1546,35.5,70,0,0,0,0,0,8.699999999999989,54883.0,0.0452488687782805,3841810.0,1.0287793582533906,0,0
8940,M23799,M,297.3,308.4,1434,44.8,21,0,0,0,0,0,11.099999999999966,64243.2,0.0146341463414634,1349107.2,1.0373360242179614,0,0
4543,M19402,M,302.5,310.4,1581,32.7,181,0,0,0,0,0,7.899999999999977,51698.7,0.1144121365360303,9357464.7,1.0261157024793388,0,0
6806,M21665,M,301.0,310.7,1497,37.6,116,0,0,0,0,0,9.699999999999989,56287.2,0.0774365821094793,6529315.2,1.0322259136212624,0,0
8739,L55918,L,297.3,308.7,1531,36.7,116,0,0,0,0,0,11.399999999999975,56187.7,0.0757180156657963,6517773.2,1.0383451059535822,0,0
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,9.5,66127.90000000001,0.1450276243093922,13886859.000000002,1.031404958677686,0,1
5981,M20840,M,300.6,310.7,1654,32.0,180,0,0,0,0,0,10.099999999999966,52928.0,0.1087613293051359,9527040.0,1.033599467731204,0,1
3038,L50217,L,300.5,309.7,1887,24.3,28,0,0,0,0,0,9.199999999999989,45854.1,0.0148305084745762,1283914.8,1.0306156405990017,0,0
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,9.599999999999966,48114.9,0.0747986191024165,6254937.0,1.0321285140562249,0,0
9092,M23951,M,297.2,308.0,1765,31.1,191,0,0,0,0,0,10.800000000000011,54891.5,0.1081540203850509,10484276.5,1.0363391655450875,0,1
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,9.5,56953.600000000006,0.019147621988882,1765561.6,1.0318791946308723,0,0
8813,M23672,M,297.2,308.4,1378,41.9,97,0,0,0,0,0,11.199999999999989,57738.2,0.0703408266860043,5600605.399999999,1.037685060565276,0,0
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,10.799999999999956,58576.2,0.1536812008577555,12593883.0,1.036290322580645,0,1
3558,M18417,M,301.8,310.7,1309,43.3,68,0,0,0,0,0,8.899999999999977,56679.7,0.0519083969465648,3854219.6,1.0294897282968851,0,0
4698,M19557,M,303.5,311.6,1573,34.0,134,0,0,0,0,0,8.100000000000023,53482.0,0.085133418043202,7166588.0,1.02668863261944,0,0
2111,H31524,H,299.3,309.0,1508,35.0,70,0,0,0,0,0,9.699999999999989,52780.0,0.0463883366467859,3694600.0,1.0324089542265285,0,0
7994,L55173,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,11.199999999999989,50880.5,0.0839598997493734,6817987.0,1.0371969445366986,0,0
2567,M17426,M,299.3,309.0,1420,41.6,155,0,0,0,0,0,9.699999999999989,59072.0,0.1090781140042223,9156160.0,1.0324089542265285,0,1
3689,L50868,L,302.0,311.2,1420,45.8,192,0,0,0,0,0,9.199999999999989,65035.99999999999,0.1351161154116819,12486911.999999998,1.0304635761589405,0,1
521,L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,11.899999999999975,58535.4,0.0259579728059332,2458486.8000000003,1.0399865591397848,0,0
4992,M19851,M,303.9,313.0,1475,41.0,11,0,0,0,0,0,9.100000000000025,60475.0,0.0074525745257452,665225.0,1.0299440605462324,0,0
3053,L50232,L,300.1,309.2,1421,42.5,61,0,0,0,0,0,9.099999999999966,60392.5,0.0428973277074542,3683942.5,1.0303232255914694,0,0
2607,H32020,H,299.4,309.3,1534,37.5,39,0,0,0,0,0,9.900000000000034,57525.0,0.0254071661237785,2243475.0,1.0330661322645291,0,0
6816,L53995,L,300.9,310.7,1427,44.1,141,0,0,0,0,0,9.800000000000011,62930.7,0.0987394957983193,8873228.700000001,1.032568959787305,0,0
4123,L51302,L,302.2,310.6,1462,43.6,0,0,0,0,0,0,8.400000000000034,63743.2,0.0,0.0,1.027796161482462,0,0
9535,L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,11.300000000000011,65945.1,0.067174515235457,6396674.7,1.037754761109255,0,0
2043,M16902,M,299.1,308.9,1397,52.4,112,0,0,0,0,0,9.799999999999956,73202.8,0.0801144492131616,8198713.600000001,1.0327649615513206,0,1
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,9.599999999999966,50850.8,0.0556900726392251,4678273.600000001,1.0320427236315086,0,0
3131,L50310,L,300.1,309.6,1760,25.4,55,0,0,0,0,0,9.5,44704.0,0.0312322544009085,2458720.0,1.031656114628457,0,0
3857,M18716,M,302.4,311.2,1330,58.6,201,0,0,0,0,0,8.800000000000011,77938.0,0.1510142749812171,15665538.0,1.029100529100529,0,1
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,11.199999999999989,55420.99999999999,0.0878421387651177,7648097.999999999,1.0373084610259826,0,0
9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,11.199999999999989,68135.3,0.0575342465753424,5723365.2,1.0374456703443664,0,0
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,11.300000000000011,65168.2,0.1492641906096706,13880826.6,1.037742150968604,0,1
7325,M22184,M,299.9,310.4,1820,26.6,175,0,0,0,0,0,10.5,48412.0,0.0961010433827567,8472100.0,1.0350116705568524,0,0
8107,M22966,M,300.4,312.0,1596,30.4,191,0,0,0,0,0,11.600000000000025,48518.4,0.1195992485911083,9267014.4,1.0386151797603196,0,1
745,L47924,L,296.7,308.1,1450,40.9,195,0,0,0,0,0,11.400000000000034,59305.0,0.1343900758097863,11564475.0,1.0384226491405462,0,1
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,11.5,63502.6,0.1018450184501845,8763358.799999999,1.0382568196939457,0,1
2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,9.700000000000044,74562.0,0.0813397129186602,8872878.0,1.0323441147049015,0,1
8871,M23730,M,297.9,309.1,1338,49.6,56,0,0,0,0,0,11.200000000000044,66364.8,0.0418222554144884,3716428.8,1.0375965088956027,0,0
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,10.400000000000034,53233.8,0.1020172910662824,9422382.6,1.034934497816594,0,1
573,L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,12.099999999999966,66199.0,0.1338757396449704,11982019.0,1.0406312961719273,0,1
8520,L55699,L,298.3,309.6,1420,44.1,197,0,0,0,0,0,11.300000000000011,62622.0,0.1386347642505278,12336534.0,1.0378813275226282,0,1
853,M15712,M,296.3,307.3,1368,49.5,10,0,0,0,0,0,11.0,67716.0,0.0073046018991964,677160.0,1.0371245359433008,0,0
2805,L49984,L,300.1,309.5,1450,40.1,100,0,0,0,0,0,9.399999999999975,58145.0,0.0689179875947622,5814500.0,1.0313228923692102,0,0
1800,M16659,M,298.0,307.5,1427,45.1,95,0,0,0,0,0,9.5,64357.7,0.0665266106442577,6113981.5,1.0318791946308723,0,0
3097,L50276,L,299.9,309.2,1560,38.9,180,0,0,0,0,0,9.300000000000011,60684.0,0.1153106982703395,10923120.0,1.0310103367789265,0,1
9235,L56414,L,298.3,309.1,1904,20.3,140,0,0,0,0,0,10.800000000000011,38651.2,0.0734908136482939,5411168.000000001,1.0362051625879989,0,0
7313,L54492,L,300.0,310.5,1412,52.4,142,0,0,0,0,0,10.5,73988.8,0.1004953998584571,10506409.6,1.035,0,1
4450,M19309,M,302.4,310.3,1378,54.3,165,0,1,0,0,0,7.900000000000034,74825.4,0.1196519216823785,12346190.999999998,1.0261243386243388,1,1
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,10.0,59330.0,0.0164638511095204,1364590.0,1.0335795836131632,0,0
4331,L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,8.300000000000011,59636.5,0.052258064516129,4830556.5,1.0275290215588724,0,0
7012,L54191,L,300.5,310.5,2633,12.2,17,0,0,1,0,0,10.0,32122.6,0.0064540622627182,546084.2,1.033277870216306,1,0
5720,L52899,L,302.3,312.0,1398,43.3,171,0,0,0,0,0,9.699999999999989,60533.4,0.1222301644031451,10351211.4,1.032087330466424,0,1
7353,M22212,M,299.7,310.2,1440,42.8,30,0,0,0,0,0,10.5,61631.99999999999,0.0208188757807078,1848960.0,1.035035035035035,0,0
9017,L56196,L,297.3,308.2,1396,52.7,212,0,0,0,1,0,10.899999999999975,73569.2,0.1517537580529706,15596670.4,1.0366633030608812,1,1
3014,L50193,L,300.5,309.6,1390,48.4,194,0,0,0,0,0,9.100000000000025,67276.0,0.1394680086268871,13051544.0,1.0302828618968387,0,1
9038,L56217,L,297.3,308.2,1896,24.4,47,0,0,0,0,0,10.899999999999975,46262.4,0.0247759620453347,2174332.8,1.0366633030608812,0,0
4467,L51646,L,302.8,310.6,1470,41.1,205,0,0,0,0,0,7.800000000000011,60417.0,0.1393609789259007,12385485.0,1.0257595772787318,0,1
6281,M21140,M,301.2,310.7,1527,41.1,53,0,0,0,0,0,9.5,62759.7,0.0346858638743455,3326264.1,1.0315405046480743,0,0
8367,M23226,M,298.9,309.8,1836,22.8,18,0,0,0,0,0,10.900000000000034,41860.8,0.009798584648884,753494.4,1.0364670458347274,0,0
4544,M19403,M,302.6,310.5,1542,39.9,184,0,0,0,0,0,7.899999999999977,61525.8,0.119248217757615,11320747.2,1.0261070720423,0,1
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,11.600000000000025,49818.0,0.1052029731275014,9166512.0,1.038640906062625,0,1
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,10.0,66192.0,0.131159420289855,11980752.0,1.0335232986925913,0,1
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,9.699999999999989,62361.0,0.0650459921156373,6173739.0,1.0322152108933909,0,0
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,11.0,48124.8,0.0645933014354067,5197478.4,1.0370869858395144,0,0
4601,L51780,L,303.0,311.0,1359,44.2,115,0,1,0,0,0,8.0,60067.8,0.0845588235294117,6907797.0,1.0264026402640265,1,0
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,11.100000000000025,74078.4,0.0669515669515669,6963369.6,1.0374493927125508,0,1
7311,L54490,L,300.0,310.5,1606,33.5,135,0,0,0,0,0,10.5,53801.0,0.0840074673304293,7263135.0,1.035,0,0
8280,L55459,L,298.8,310.6,1803,25.4,209,0,0,0,0,0,11.800000000000011,45796.2,0.1158536585365853,9571405.8,1.0394912985274432,0,1
1751,M16610,M,298.4,307.8,1617,31.6,173,0,0,0,0,0,9.400000000000034,51097.2,0.1069221260815822,8839815.600000001,1.031501340482574,0,0
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,11.0,61294.2,0.0650298606502986,6006831.600000001,1.0366300366300367,0,0
9828,M24687,M,298.3,309.3,1376,57.0,198,0,0,0,0,0,11.0,78432.0,0.1437908496732026,15529536.0,1.0368756285618506,0,1
39,H29452,H,298.9,309.2,1379,50.7,106,0,0,0,0,0,10.300000000000011,69915.3,0.0768115942028985,7411021.800000001,1.0344596855135495,0,1
4428,M19287,M,302.4,310.1,1379,48.9,107,0,1,0,0,0,7.700000000000045,67433.09999999999,0.0775362318840579,7215341.699999999,1.025462962962963,1,0
3252,L50431,L,301.1,309.6,1501,36.1,156,0,0,0,0,0,8.5,54186.1,0.1038615179760319,8453031.6,1.0282298239787446,0,0
6625,L53804,L,301.7,310.7,1532,39.8,92,0,0,0,0,0,9.0,60973.6,0.0600130463144161,5609571.2,1.0298309579052038,0,0
7401,M22260,M,299.6,310.6,1633,34.2,151,0,0,0,0,0,11.0,55848.600000000006,0.0924112607099143,8433138.600000001,1.0367156208277704,0,0
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,11.399999999999975,44354.7,0.0608040201005025,5366918.7,1.0379620379620378,0,0
686,M15545,M,297.7,309.0,1636,29.7,32,0,0,0,0,0,11.300000000000011,48589.2,0.0195479535736102,1554854.4,1.0379576755122608,0,0
4964,L52143,L,303.9,312.7,1789,24.4,163,0,0,0,0,0,8.800000000000011,43651.6,0.0910614525139664,7115210.8,1.028956893715038,0,0
4454,L51633,L,302.4,310.2,1400,53.7,175,0,0,0,0,0,7.800000000000011,75180.0,0.124910778015703,13156500.0,1.025793650793651,0,1
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,10.899999999999975,50561.5,0.106516290726817,8595455.0,1.036700336700337,0,1
3171,M18030,M,300.4,309.7,1685,32.3,167,0,0,0,0,0,9.300000000000011,54425.49999999999,0.0990510083036773,9089058.499999998,1.0309587217043945,0,0
4084,M18943,M,302.0,310.4,1567,36.4,114,0,0,0,0,0,8.399999999999977,57038.8,0.072704081632653,6502423.199999999,1.0278145695364238,0,0
3669,L50848,L,302.3,311.7,1510,38.7,141,0,0,0,0,0,9.399999999999975,58437.00000000001,0.0933156849768365,8239617.000000001,1.031094938802514,0,0
6365,M21224,M,299.9,309.6,1489,41.7,56,0,0,0,0,0,9.700000000000044,62091.3,0.0375838926174496,3477112.8000000003,1.0323441147049015,0,0
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,10.799999999999956,58047.600000000006,0.1354757403906742,12480234.000000002,1.0361083249749246,0,1
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,10.0,62590.2,0.0377622377622377,3379870.8,1.033311125916056,0,0
10,M14869,M,298.5,309.0,1741,28.0,21,0,0,0,0,0,10.5,48748.0,0.0120551090700344,1023708.0,1.035175879396985,0,0
4213,M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,8.600000000000023,84216.0,0.0071787508973438,842160.0,1.028476821192053,0,0
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,9.400000000000034,56932.2,0.0659272951324707,6091745.4,1.0309822017139092,0,0
3308,M18167,M,301.4,310.5,1563,39.9,83,0,0,0,0,0,9.100000000000025,62363.7,0.0530690537084398,5176187.1,1.0301924353019245,0,0
3319,L50498,L,301.4,310.4,1436,49.7,108,0,0,0,0,0,9.0,71369.2,0.0751565762004175,7707873.6,1.0298606502986063,0,0
9951,L57130,L,298.1,307.8,1413,54.1,113,0,0,0,0,0,9.699999999999989,76443.3,0.0799151343705799,8638092.9,1.032539416303254,0,1
3387,H32800,H,301.5,310.8,1474,38.7,58,0,0,0,0,0,9.300000000000011,57043.8,0.039322033898305,3308540.4000000004,1.0308457711442789,0,0
9534,L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,11.300000000000011,50297.5,0.055685814771395,4778262.5,1.0377673796791445,0,0
6349,L53528,L,300.2,309.8,1557,33.8,19,0,0,0,0,0,9.600000000000025,52626.6,0.0121951219512195,999905.4,1.0319786808794138,0,0
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,11.100000000000025,62102.8,0.0075757575757575,683130.7999999999,1.037474679270763,0,0
6558,M21417,M,301.5,310.6,1638,31.9,137,0,0,0,0,0,9.100000000000025,52252.2,0.0835875533862111,7158551.399999999,1.0301824212271975,0,0
5788,L52967,L,301.7,311.3,1584,38.8,132,0,0,0,0,0,9.600000000000025,61459.2,0.0832807570977918,8112614.399999999,1.0318196884322175,0,0
4171,M19030,M,302.2,310.6,1355,51.5,126,0,1,0,0,0,8.400000000000034,69782.5,0.0929203539823008,8792595.0,1.027796161482462,1,0
8987,M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,10.699999999999989,63347.7,0.0948753462603878,8678634.9,1.0360148098283406,0,0
